Route ID,Route Name,Grade,Type,Pitches,Length (ft),Stars,Votes,Ticks,FA Info,Area Hierarchy,URL
118300586,Tying the Knott,V3 YDS,Boulder,1,25.0,3.0,2.0,2.0,Zach Jensen,"All Locations > Colorado > Colorado Springs > Garden of the Gods > Bouldering > Snake Pit Area > Traverse Boulder (aka… > 
                    Sort Routes
            ",https://www.mountainproject.com/route/118300586/tying-the-knott
106348656,The Zipper,5.11d YDS,Trad,3,250.0,2.7,6.0,16.0,"Gary Zeigler and John Auld, 1965. FFA Rolofson and Britt, 1984","All Locations > Colorado > Colorado Springs > Garden of the Gods > N Gateway Rock > W Face > 
                    Sort Routes
            ",https://www.mountainproject.com/route/106348656/the-zipper
105753355,West Point Crack,5.8 YDS,Trad,3,,2.7,159.0,571.0,"U.S. Army Climbers, 1946. FFA Harvey Carter 1950s","All Locations > Colorado > Colorado Springs > Garden of the Gods > S Gateway Rock > W Side > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105753355/west-point-crack
106578395,Pig Dreams,5.10a YDS,Trad,2,115.0,1.5,2.0,8.0,"Peter Gallagher & Fred Aschert - Spring, 1981","All Locations > Colorado > Colorado Springs > Garden of the Gods > N Gateway Rock > Southwest Face / Fing… > 
                    Sort Routes
            ",https://www.mountainproject.com/route/106578395/pig-dreams
105755539,"South Ridge, Red Spire",5.8 YDS,Sport,1,60.0,1.6,9.0,29.0,unknown,"All Locations > Colorado > Colorado Springs > Garden of the Gods > Twin Spires > Red Twin > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105755539/south-ridge-red-spire
105764130,West Face [Easter Rock],5.6 YDS,Trad,1,60.0,1.6,15.0,33.0,Harvey Carter,"All Locations > Colorado > Colorado Springs > Garden of the Gods > Easter Rock > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105764130/west-face-easter-rock
107216922,Compression Northeast,V3- YDS,Boulder,1,10.0,2.6,24.0,61.0,unknown,"All Locations > Colorado > Colorado Springs > Garden of the Gods > Bouldering > Snake Pit Area > Mongoose Block > 
                    Sort Routes
            ",https://www.mountainproject.com/route/107216922/compression-northeast
106352691,Ryan's Inferno,5.13a YDS,Sport,1,60.0,3.0,3.0,2.0,"FFA: Nathanael Hansen, 2008","All Locations > Colorado > Colorado Springs > Garden of the Gods > N Gateway Rock > N Face / N End > 
                    Sort Routes
            ",https://www.mountainproject.com/route/106352691/ryans-inferno
119736172,Wise Up,V3 YDS,Boulder,1,10.0,2.9,10.0,31.0,"Harvey Carter/Ric Geiman, 1950s or 1960s","All Locations > Colorado > Colorado Springs > Garden of the Gods > Bouldering > Snake Pit Area > Arch Boulder (aka Gro… > 
                    Sort Routes
            ",https://www.mountainproject.com/route/119736172/wise-up
123836744,South-Side Squat,V1- YDS,Boulder,1,9.0,3.0,2.0,20.0,unknown,"All Locations > Colorado > Colorado Springs > Garden of the Gods > Bouldering > Snake Pit Area > Arch Boulder (aka Gro… > 
                    Sort Routes
            ",https://www.mountainproject.com/route/123836744/south-side-squat
108167548,Green Arrow,5.11c YDS,Trad,1,,0.0,0.0,0.0,unknown,"All Locations > Colorado > Colorado Springs > Garden of the Gods > S Gateway Rock > W Side > 
                    Sort Routes
            ",https://www.mountainproject.com/route/108167548/green-arrow
116839943,The Prow (Stand),V0+ YDS,Boulder,1,15.0,2.7,21.0,111.0,unknown,"All Locations > Colorado > Colorado Springs > Garden of the Gods > Bouldering > Snake Pit Area > Mongoose Block > 
                    Sort Routes
            ",https://www.mountainproject.com/route/116839943/the-prow-stand
120288047,West Gully,5.4 YDS,Trad,2,180.0,0.8,4.0,12.0,unknown,"All Locations > Colorado > Colorado Springs > Garden of the Gods > S Gateway Rock > W Side > 
                    Sort Routes
            ",https://www.mountainproject.com/route/120288047/west-gully
105759027,Fastest Drill,5.9 YDS,Sport,1,95.0,1.9,14.0,35.0,"Ed Webster, Mack Johnson, Dave Sweet, 4/78","All Locations > Colorado > Colorado Springs > Garden of the Gods > N Gateway Rock > W Face > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105759027/fastest-drill
107433192,West Face Direct,5.11c YDS,TR,1,45.0,1.8,8.0,21.0,unknown,"All Locations > Colorado > Colorado Springs > Garden of the Gods > Twin Spires > White Twin > 
                    Sort Routes
            ",https://www.mountainproject.com/route/107433192/west-face-direct
105814000,Water Gully,5.7 YDS,Sport,1,60.0,1.6,5.0,6.0,unknown,"All Locations > Colorado > Colorado Springs > Garden of the Gods > Keyhole Rock > E Face - 2nd Tier > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105814000/water-gully
116119990,Low R->L Crimp Traverse (Lockdown),V8 YDS,Boulder,1,20.0,2.5,2.0,0.0,Ryan Mike and James Mehall (?),"All Locations > Colorado > Colorado Springs > Garden of the Gods > Bouldering > Snake Pit Area > Traverse Boulder (aka… > 
                    Sort Routes
            ",https://www.mountainproject.com/route/116119990/low-r-l-crimp-traverse-lockdown
122077128,Arch of Doom Left,V2 YDS,Boulder,1,,2.0,2.0,1.0,unknown,"All Locations > Colorado > Colorado Springs > Garden of the Gods > Bouldering > Snake Pit Area > Traverse Boulder (aka… > 
                    Sort Routes
            ",https://www.mountainproject.com/route/122077128/arch-of-doom-left
107030507,The Corridor Traverse,V4 YDS,Boulder,1,,3.0,1.0,1.0,unknown,"All Locations > Colorado > Colorado Springs > Garden of the Gods > S Gateway Rock > E Side > 
                    Sort Routes
            ",https://www.mountainproject.com/route/107030507/the-corridor-traverse
114271132,West Crack,V0+ YDS,Boulder,1,8.0,2.2,13.0,72.0,unknown,"All Locations > Colorado > Colorado Springs > Garden of the Gods > Bouldering > Snake Pit Area > Arch Boulder (aka Gro… > 
                    Sort Routes
            ",https://www.mountainproject.com/route/114271132/west-crack
114022850,Water Crack,5.10c YDS,Trad,1,85.0,3.0,1.0,1.0,"Micheal Borgoff and Steve Cheyney, 1960s. FFA: Earl Wiggins & John Sherwood, 1975","All Locations > Colorado > Colorado Springs > Garden of the Gods > N Gateway Rock > Hidden Valley > 
                    Sort Routes
            ",https://www.mountainproject.com/route/114022850/water-crack
105751609,North Ridge,5.7 YDS,Trad,2,,3.4,579.0,1982.0,"U.S. Army climbers, 1950s, FFA: Harvey Carter, 1950","All Locations > Colorado > Colorado Springs > Garden of the Gods > Montezuma Tower > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105751609/north-ridge
105818645,Kor's Korner,5.12a/b YDS,Trad,2,200.0,3.3,11.0,16.0,"Herby Hendricks. FFA P1: Leonard Coyne, 1979, FFA P2: Richard Aschert, 1985","All Locations > Colorado > Colorado Springs > Garden of the Gods > S Gateway Rock > W Side > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105818645/kors-korner
