Route ID,Route Name,Grade,Type,Pitches,Length (ft),Stars,Votes,Ticks,FA Info,Area Hierarchy,URL
108890510,Three-Stage Traverse,5.6 YDS,Trad,1,100.0,1.0,1.0,1.0,"Richard Rossiter, solo.","All Locations > Colorado > Boulder > Eldorado Mountain > Secret Crag (aka Ridg… > 
                    Sort Routes
            ",https://www.mountainproject.com/route/108890510/three-stage-traverse
106924939,Flakes,5.10a YDS,Trad,3,,2.0,1.0,0.0,"Rob Candelaria, solo, 1976","All Locations > Colorado > Boulder > Eldorado Mountain > Mickey Mouse Wall > 
                    Sort Routes
            ",https://www.mountainproject.com/route/106924939/flakes
105761823,The Fornicator,5.11c YDS,Sport,1,80.0,3.3,27.0,23.0,Adams and T. Anderson,"All Locations > Colorado > Boulder > Eldorado Mountain > Ridge 1 > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105761823/the-fornicator
106582571,P.B.S.,5.9+ YDS,Sport,1,70.0,1.0,1.0,1.0,unknown,"All Locations > Colorado > Boulder > Eldorado Mountain > E Ridge > 
                    Sort Routes
            ",https://www.mountainproject.com/route/106582571/pbs
107635447,Silver Saddle,5.9+ YDS,Sport,1,30.0,1.0,7.0,7.0,Alan Nelson?,"All Locations > Colorado > Boulder > Eldorado Mountain > Ridge 1 > 
                    Sort Routes
            ",https://www.mountainproject.com/route/107635447/silver-saddle
105763398,Stigmata,5.13a/b YDS,Trad,1,130.0,4.0,5.0,2.0,George Squibb,"All Locations > Colorado > Boulder > Eldorado Mountain > Mickey Mouse Wall > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105763398/stigmata
200291975,Froth Plug,5.13d YDS,Sport,1,60.0,0.0,0.0,0.0,"L. Bear, Pink, et alia","All Locations > Colorado > Boulder > Eldorado Mountain > Ridge 1 > 
                    Sort Routes
            ",https://www.mountainproject.com/route/200291975/froth-plug
105763623,Rogue,5.14a YDS,Sport,1,80.0,3.8,5.0,5.0,Chris Weidner,"All Locations > Colorado > Boulder > Eldorado Mountain > Industrial Wall > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105763623/rogue
125691590,Turnabout,5.10a YDS,Trad,1,,2.0,1.0,1.0,"Dudley Chelton and Bob Culp, 1972","All Locations > Colorado > Boulder > Eldorado Mountain > Mickey Mouse Wall > 
                    Sort Routes
            ",https://www.mountainproject.com/route/125691590/turnabout
120245282,The Red Arete,5.13c/d YDS,Sport,5,400.0,3.5,2.0,1.0,Josh Wharton and Phil Gruber,"All Locations > Colorado > Boulder > Eldorado Mountain > Mickey Mouse Wall > 
                    Sort Routes
            ",https://www.mountainproject.com/route/120245282/the-red-arete
105794009,The Inseminator,5.12c YDS,Sport,1,85.0,3.0,8.0,8.0,"Will Wallace, Jesse Mattner, Todd Anderson, Mark Felty","All Locations > Colorado > Boulder > Eldorado Mountain > Ridge 1 > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105794009/the-inseminator
107284182,Krack-a-Toe-ah (submitted as Safecracker),5.12a YDS,Trad,1,25.0,3.7,3.0,2.0,Alan Nelson,"All Locations > Colorado > Boulder > Eldorado Mountain > Ridge 2 > 
                    Sort Routes
            ",https://www.mountainproject.com/route/107284182/krack-a-toe-ah-submitted-as-safecracker
